ECG;EMG;EDA;CATEGORY
-0.0205078125;504.0;161.0;post_test_sensors_2
-0.0439453125;501.0;160.0;post_test_sensors_2
-0.029296875;498.0;162.0;post_test_sensors_2
0.3193359375;501.0;157.0;post_test_sensors_2
-0.017578125;533.0;161.0;post_test_sensors_2
-0.0029296875;518.0;162.0;post_test_sensors_2
0.0087890625;535.0;161.0;post_test_sensors_2
-0.005859374999999999;505.0;160.0;post_test_sensors_2
-0.0205078125;531.0;161.0;post_test_sensors_2
0.005859374999999999;523.0;157.0;post_test_sensors_2
-0.0263671875;513.0;161.0;post_test_sensors_2
0.07910156249999999;518.0;159.0;post_test_sensors_2
-0.0146484375;502.0;157.0;post_test_sensors_2
-0.228515625;491.0;160.0;post_test_sensors_2
-1.3124999999999998;488.0;161.0;post_test_sensors_2
-0.04687499999999999;487.0;157.0;post_test_sensors_2
-0.05859375;438.0;157.0;post_test_sensors_2
0.0146484375;499.0;160.0;post_test_sensors_2
-0.0380859375;502.0;162.0;post_test_sensors_2
0.0029296875;496.0;159.0;post_test_sensors_2
-0.017578125;514.0;157.0;post_test_sensors_2
-0.011718749999999998;551.0;161.0;post_test_sensors_2
-0.0849609375;508.0;161.0;post_test_sensors_2
-0.011718749999999998;498.0;161.0;post_test_sensors_2
0.32519531249999994;500.0;161.0;post_test_sensors_2
-0.011718749999999998;527.0;161.0;post_test_sensors_2
-0.0263671875;519.0;158.0;post_test_sensors_2
0.08203124999999999;497.0;161.0;post_test_sensors_2
-0.076171875;493.0;157.0;post_test_sensors_2
-0.0615234375;524.0;157.0;post_test_sensors_2
-0.0146484375;546.0;161.0;post_test_sensors_2
-0.011718749999999998;499.0;160.0;post_test_sensors_2
-0.017578125;528.0;160.0;post_test_sensors_2
0.322265625;514.0;161.0;post_test_sensors_2
0.0849609375;516.0;161.0;post_test_sensors_2
0.0087890625;527.0;158.0;post_test_sensors_2
-0.05566406249999999;503.0;161.0;post_test_sensors_2
0.05566406249999999;522.0;160.0;post_test_sensors_2
-0.0146484375;511.0;161.0;post_test_sensors_2
-0.029296875;509.0;162.0;post_test_sensors_2
0.1435546875;495.0;159.0;post_test_sensors_2
0.2431640625;502.0;162.0;post_test_sensors_2
0.0029296875;516.0;161.0;post_test_sensors_2
-0.0263671875;496.0;160.0;post_test_sensors_2
0.3369140625;497.0;159.0;post_test_sensors_2
-0.03515625;505.0;162.0;post_test_sensors_2
0.2197265625;515.0;161.0;post_test_sensors_2
-0.03515625;513.0;162.0;post_test_sensors_2
-0.0205078125;482.0;159.0;post_test_sensors_2
-0.011718749999999998;487.0;162.0;post_test_sensors_2
0.03222656249999998;506.0;162.0;post_test_sensors_2
-0.0234375;491.0;160.0;post_test_sensors_2
0.31054687499999994;508.0;157.0;post_test_sensors_2
-0.011718749999999998;502.0;157.0;post_test_sensors_2
-0.03515625;532.0;158.0;post_test_sensors_2
0.005859374999999999;518.0;158.0;post_test_sensors_2
0.0;504.0;159.0;post_test_sensors_2
0.2607421875;526.0;158.0;post_test_sensors_2
0.3896484375;489.0;160.0;post_test_sensors_2
-0.0966796875;502.0;159.0;post_test_sensors_2
0.0703125;521.0;161.0;post_test_sensors_2
-0.5185546875;484.0;162.0;post_test_sensors_2
-0.017578125;514.0;159.0;post_test_sensors_2
-0.0234375;490.0;160.0;post_test_sensors_2
0.029296875;487.0;157.0;post_test_sensors_2
-0.03222656249999998;505.0;162.0;post_test_sensors_2
0.0;500.0;158.0;post_test_sensors_2
-1.4736328125;499.0;157.0;post_test_sensors_2
-0.0087890625;501.0;162.0;post_test_sensors_2
0.2431640625;509.0;160.0;post_test_sensors_2
-0.0439453125;504.0;161.0;post_test_sensors_2
-0.011718749999999998;532.0;160.0;post_test_sensors_2
-0.0732421875;505.0;161.0;post_test_sensors_2
-0.03515625;498.0;162.0;post_test_sensors_2
-0.03222656249999998;510.0;157.0;post_test_sensors_2
-0.0087890625;505.0;162.0;post_test_sensors_2
0.2021484375;502.0;159.0;post_test_sensors_2
0.263671875;539.0;162.0;post_test_sensors_2
-0.0205078125;518.0;161.0;post_test_sensors_2
-0.0029296875;474.0;162.0;post_test_sensors_2
-0.04687499999999999;503.0;161.0;post_test_sensors_2
-0.029296875;510.0;161.0;post_test_sensors_2
-0.0029296875;512.0;158.0;post_test_sensors_2
-0.0205078125;455.0;157.0;post_test_sensors_2
0.33105468749999994;519.0;157.0;post_test_sensors_2
-0.029296875;499.0;161.0;post_test_sensors_2
-0.0087890625;472.0;159.0;post_test_sensors_2
-1.2685546875;488.0;161.0;post_test_sensors_2
0.04101562499999999;513.0;159.0;post_test_sensors_2
0.0498046875;504.0;159.0;post_test_sensors_2
-0.0263671875;486.0;161.0;post_test_sensors_2
-0.0146484375;508.0;161.0;post_test_sensors_2
-0.0703125;517.0;162.0;post_test_sensors_2
-0.05859375;509.0;162.0;post_test_sensors_2
-0.005859374999999999;517.0;161.0;post_test_sensors_2
0.0732421875;518.0;157.0;post_test_sensors_2
-0.0234375;511.0;161.0;post_test_sensors_2
0.029296875;510.0;162.0;post_test_sensors_2
-0.0029296875;518.0;161.0;post_test_sensors_2
0.07910156249999999;484.0;157.0;post_test_sensors_2
0.1171875;525.0;161.0;post_test_sensors_2
-0.0205078125;508.0;160.0;post_test_sensors_2
0.06445312499999999;479.0;157.0;post_test_sensors_2
-0.005859374999999999;516.0;157.0;post_test_sensors_2
-0.03222656249999998;485.0;160.0;post_test_sensors_2
0.25488281249999994;518.0;157.0;post_test_sensors_2
-0.011718749999999998;504.0;161.0;post_test_sensors_2
0.287109375;510.0;157.0;post_test_sensors_2
-0.0205078125;493.0;157.0;post_test_sensors_2
-0.029296875;505.0;158.0;post_test_sensors_2
0.31640624999999994;528.0;162.0;post_test_sensors_2
-0.0146484375;499.0;162.0;post_test_sensors_2
-0.03222656249999998;499.0;162.0;post_test_sensors_2
-0.609375;513.0;161.0;post_test_sensors_2
-0.03222656249999998;505.0;160.0;post_test_sensors_2
-0.0205078125;491.0;157.0;post_test_sensors_2
-0.0146484375;493.0;161.0;post_test_sensors_2
0.0439453125;489.0;157.0;post_test_sensors_2
0.369140625;527.0;160.0;post_test_sensors_2
-0.0263671875;513.0;160.0;post_test_sensors_2
-0.0498046875;449.0;157.0;post_test_sensors_2
-0.0087890625;498.0;161.0;post_test_sensors_2
-0.0234375;492.0;162.0;post_test_sensors_2
-0.0087890625;529.0;160.0;post_test_sensors_2
0.1845703125;510.0;162.0;post_test_sensors_2
-0.0263671875;521.0;161.0;post_test_sensors_2
-0.04687499999999999;508.0;161.0;post_test_sensors_2
0.29296875;470.0;161.0;post_test_sensors_2
-0.0146484375;489.0;160.0;post_test_sensors_2
-0.03222656249999998;499.0;161.0;post_test_sensors_2
-0.0146484375;504.0;159.0;post_test_sensors_2
-0.0205078125;528.0;160.0;post_test_sensors_2
0.10546875;512.0;161.0;post_test_sensors_2
0.052734375;492.0;161.0;post_test_sensors_2
-0.0087890625;515.0;162.0;post_test_sensors_2
-0.0205078125;538.0;161.0;post_test_sensors_2
0.17578125;515.0;162.0;post_test_sensors_2
-0.0205078125;510.0;160.0;post_test_sensors_2
-0.5712890625;522.0;161.0;post_test_sensors_2
0.2607421875;511.0;161.0;post_test_sensors_2
-0.4951171874999999;469.0;160.0;post_test_sensors_2
-0.0205078125;531.0;159.0;post_test_sensors_2
-0.0380859375;542.0;160.0;post_test_sensors_2
0.3076171875;529.0;160.0;post_test_sensors_2
-0.0205078125;497.0;162.0;post_test_sensors_2
0.26953124999999994;508.0;162.0;post_test_sensors_2
-0.0146484375;516.0;161.0;post_test_sensors_2
0.1142578125;490.0;161.0;post_test_sensors_2
0.0029296875;500.0;159.0;post_test_sensors_2
-0.0263671875;533.0;160.0;post_test_sensors_2
0.0263671875;513.0;162.0;post_test_sensors_2
-0.0205078125;506.0;159.0;post_test_sensors_2
-0.0703125;534.0;157.0;post_test_sensors_2
-0.0849609375;500.0;160.0;post_test_sensors_2
0.228515625;508.0;162.0;post_test_sensors_2
-0.0029296875;523.0;157.0;post_test_sensors_2
-0.0029296875;485.0;161.0;post_test_sensors_2
-0.017578125;488.0;162.0;post_test_sensors_2
0.0029296875;545.0;162.0;post_test_sensors_2
-0.0263671875;495.0;161.0;post_test_sensors_2
-0.05859375;540.0;157.0;post_test_sensors_2
-0.0205078125;505.0;162.0;post_test_sensors_2
-0.08203124999999999;521.0;159.0;post_test_sensors_2
-0.0205078125;509.0;161.0;post_test_sensors_2
-0.06738281249999999;501.0;161.0;post_test_sensors_2
0.2314453125;527.0;162.0;post_test_sensors_2
-0.017578125;521.0;157.0;post_test_sensors_2
-0.0263671875;526.0;161.0;post_test_sensors_2
-0.017578125;536.0;161.0;post_test_sensors_2
-0.005859374999999999;497.0;162.0;post_test_sensors_2
0.0;515.0;161.0;post_test_sensors_2
-0.0439453125;520.0;157.0;post_test_sensors_2
0.32519531249999994;501.0;161.0;post_test_sensors_2
-0.03222656249999998;494.0;162.0;post_test_sensors_2
0.1318359375;532.0;161.0;post_test_sensors_2
0.15527343749999994;544.0;157.0;post_test_sensors_2
-0.03222656249999998;505.0;162.0;post_test_sensors_2
0.05566406249999999;514.0;162.0;post_test_sensors_2
-0.011718749999999998;488.0;160.0;post_test_sensors_2
-0.0263671875;490.0;158.0;post_test_sensors_2
0.1142578125;514.0;161.0;post_test_sensors_2
-0.0498046875;510.0;158.0;post_test_sensors_2
0.3662109375;549.0;160.0;post_test_sensors_2
-0.64453125;511.0;157.0;post_test_sensors_2
-0.0205078125;504.0;157.0;post_test_sensors_2
0.181640625;512.0;157.0;post_test_sensors_2
0.1201171875;504.0;157.0;post_test_sensors_2
0.3369140625;508.0;162.0;post_test_sensors_2
-0.017578125;494.0;161.0;post_test_sensors_2
0.1962890625;519.0;159.0;post_test_sensors_2
-0.0205078125;472.0;160.0;post_test_sensors_2
-0.0234375;495.0;162.0;post_test_sensors_2
-0.0234375;500.0;161.0;post_test_sensors_2
-1.21875;500.0;158.0;post_test_sensors_2
-0.03515625;503.0;161.0;post_test_sensors_2
0.0029296875;500.0;160.0;post_test_sensors_2
-0.0263671875;467.0;158.0;post_test_sensors_2
0.0146484375;502.0;160.0;post_test_sensors_2
-0.04101562499999999;501.0;162.0;post_test_sensors_2
-0.0732421875;515.0;160.0;post_test_sensors_2
-0.0029296875;508.0;162.0;post_test_sensors_2
-0.0146484375;500.0;161.0;post_test_sensors_2
-0.017578125;519.0;161.0;post_test_sensors_2
-0.052734375;507.0;161.0;post_test_sensors_2
-0.0205078125;508.0;161.0;post_test_sensors_2
0.011718749999999998;517.0;158.0;post_test_sensors_2
0.2490234375;508.0;157.0;post_test_sensors_2
0.0498046875;496.0;160.0;post_test_sensors_2
0.0029296875;472.0;157.0;post_test_sensors_2
-0.06445312499999999;514.0;157.0;post_test_sensors_2
-0.017578125;516.0;162.0;post_test_sensors_2
0.0029296875;508.0;157.0;post_test_sensors_2
-0.017578125;513.0;159.0;post_test_sensors_2
-0.005859374999999999;509.0;161.0;post_test_sensors_2
0.1875;508.0;157.0;post_test_sensors_2
0.0;519.0;158.0;post_test_sensors_2
0.005859374999999999;510.0;161.0;post_test_sensors_2
-0.076171875;488.0;159.0;post_test_sensors_2
0.0;526.0;162.0;post_test_sensors_2
-0.0205078125;535.0;162.0;post_test_sensors_2
0.3076171875;522.0;157.0;post_test_sensors_2
-0.0234375;504.0;162.0;post_test_sensors_2
0.0;510.0;161.0;post_test_sensors_2
-0.0029296875;497.0;161.0;post_test_sensors_2
-0.029296875;517.0;157.0;post_test_sensors_2
0.03222656249999998;503.0;159.0;post_test_sensors_2
0.33105468749999994;509.0;161.0;post_test_sensors_2
0.04101562499999999;514.0;161.0;post_test_sensors_2
-0.0087890625;515.0;162.0;post_test_sensors_2
-0.017578125;512.0;162.0;post_test_sensors_2
-0.0615234375;503.0;159.0;post_test_sensors_2
-0.011718749999999998;490.0;160.0;post_test_sensors_2
-0.0234375;526.0;158.0;post_test_sensors_2
-0.029296875;517.0;161.0;post_test_sensors_2
-1.201171875;499.0;159.0;post_test_sensors_2
0.0146484375;503.0;162.0;post_test_sensors_2
-0.0146484375;505.0;157.0;post_test_sensors_2
-0.10546875;497.0;160.0;post_test_sensors_2
-0.04101562499999999;507.0;161.0;post_test_sensors_2
0.011718749999999998;504.0;162.0;post_test_sensors_2
-0.005859374999999999;497.0;162.0;post_test_sensors_2
-0.087890625;507.0;160.0;post_test_sensors_2
-0.0029296875;500.0;162.0;post_test_sensors_2
0.0703125;456.0;160.0;post_test_sensors_2
-0.011718749999999998;474.0;161.0;post_test_sensors_2
0.04101562499999999;495.0;161.0;post_test_sensors_2
-0.011718749999999998;539.0;157.0;post_test_sensors_2
0.169921875;526.0;161.0;post_test_sensors_2
-0.0205078125;495.0;157.0;post_test_sensors_2
-0.0087890625;487.0;162.0;post_test_sensors_2
-0.052734375;499.0;161.0;post_test_sensors_2
0.0703125;512.0;157.0;post_test_sensors_2
-0.011718749999999998;492.0;162.0;post_test_sensors_2
0.017578125;510.0;161.0;post_test_sensors_2
0.08203124999999999;482.0;161.0;post_test_sensors_2
-0.0146484375;494.0;160.0;post_test_sensors_2
-0.03222656249999998;496.0;161.0;post_test_sensors_2
-0.087890625;522.0;157.0;post_test_sensors_2
0.3662109375;532.0;162.0;post_test_sensors_2
-0.005859374999999999;493.0;161.0;post_test_sensors_2
0.146484375;502.0;162.0;post_test_sensors_2
0.0029296875;484.0;161.0;post_test_sensors_2
-0.169921875;544.0;161.0;post_test_sensors_2
-0.0087890625;467.0;157.0;post_test_sensors_2
-0.0234375;501.0;162.0;post_test_sensors_2
-0.0087890625;511.0;162.0;post_test_sensors_2
-0.029296875;521.0;161.0;post_test_sensors_2
-0.0439453125;539.0;158.0;post_test_sensors_2
-0.0234375;492.0;157.0;post_test_sensors_2
-0.0615234375;507.0;159.0;post_test_sensors_2
-0.0087890625;506.0;161.0;post_test_sensors_2
-0.0263671875;487.0;161.0;post_test_sensors_2
-0.03515625;514.0;162.0;post_test_sensors_2
-0.0234375;503.0;162.0;post_test_sensors_2
-0.0703125;487.0;162.0;post_test_sensors_2
-0.0263671875;450.0;158.0;post_test_sensors_2
-0.04687499999999999;498.0;162.0;post_test_sensors_2
-0.0029296875;507.0;159.0;post_test_sensors_2
-0.0205078125;501.0;161.0;post_test_sensors_2
-0.03222656249999998;498.0;161.0;post_test_sensors_2
-0.0234375;508.0;162.0;post_test_sensors_2
-0.0146484375;505.0;159.0;post_test_sensors_2
-0.017578125;523.0;161.0;post_test_sensors_2
-0.0205078125;539.0;162.0;post_test_sensors_2
-0.0146484375;529.0;161.0;post_test_sensors_2
-0.0380859375;501.0;161.0;post_test_sensors_2
-0.017578125;495.0;162.0;post_test_sensors_2
-0.0205078125;527.0;157.0;post_test_sensors_2
-0.0087890625;532.0;161.0;post_test_sensors_2
-0.0146484375;497.0;161.0;post_test_sensors_2
0.0;521.0;159.0;post_test_sensors_2
-0.03222656249999998;510.0;161.0;post_test_sensors_2
0.005859374999999999;490.0;161.0;post_test_sensors_2
-0.580078125;509.0;160.0;post_test_sensors_2
0.3046875;535.0;158.0;post_test_sensors_2
0.1787109375;507.0;161.0;post_test_sensors_2
-0.0234375;513.0;157.0;post_test_sensors_2
0.16699218749999994;507.0;162.0;post_test_sensors_2
-0.0146484375;542.0;157.0;post_test_sensors_2
-0.0263671875;511.0;157.0;post_test_sensors_2
0.0;529.0;158.0;post_test_sensors_2
0.09375;505.0;161.0;post_test_sensors_2
0.0234375;504.0;160.0;post_test_sensors_2
-0.0146484375;497.0;160.0;post_test_sensors_2
0.011718749999999998;489.0;160.0;post_test_sensors_2
-0.011718749999999998;496.0;161.0;post_test_sensors_2
0.3515625;519.0;161.0;post_test_sensors_2
-0.011718749999999998;503.0;161.0;post_test_sensors_2
-0.05859375;519.0;159.0;post_test_sensors_2
-0.0380859375;485.0;160.0;post_test_sensors_2
-0.0263671875;506.0;159.0;post_test_sensors_2
-0.06445312499999999;504.0;157.0;post_test_sensors_2
0.076171875;494.0;162.0;post_test_sensors_2
0.16699218749999994;510.0;159.0;post_test_sensors_2
-0.0146484375;501.0;161.0;post_test_sensors_2
0.1083984375;505.0;161.0;post_test_sensors_2
-0.0263671875;511.0;161.0;post_test_sensors_2
-0.05859375;518.0;161.0;post_test_sensors_2
-0.0087890625;526.0;157.0;post_test_sensors_2
0.0263671875;520.0;159.0;post_test_sensors_2
0.05566406249999999;528.0;157.0;post_test_sensors_2
-0.0703125;505.0;161.0;post_test_sensors_2
0.0380859375;487.0;161.0;post_test_sensors_2
-0.0146484375;510.0;161.0;post_test_sensors_2
0.0;486.0;159.0;post_test_sensors_2
-0.0146484375;507.0;161.0;post_test_sensors_2
0.0439453125;498.0;157.0;post_test_sensors_2
-0.0029296875;520.0;161.0;post_test_sensors_2
-0.0029296875;493.0;157.0;post_test_sensors_2
0.32812499999999994;515.0;161.0;post_test_sensors_2
-1.4267578124999998;496.0;157.0;post_test_sensors_2
-0.017578125;502.0;162.0;post_test_sensors_2
0.0087890625;483.0;162.0;post_test_sensors_2
-0.0234375;518.0;161.0;post_test_sensors_2
0.15234375;533.0;157.0;post_test_sensors_2
0.05566406249999999;514.0;161.0;post_test_sensors_2
-0.0615234375;485.0;157.0;post_test_sensors_2
-0.8701171874999999;511.0;161.0;post_test_sensors_2
0.017578125;502.0;162.0;post_test_sensors_2
-0.0146484375;513.0;159.0;post_test_sensors_2
0.32812499999999994;506.0;157.0;post_test_sensors_2
-0.0087890625;502.0;161.0;post_test_sensors_2
-0.0234375;454.0;157.0;post_test_sensors_2
-0.0380859375;483.0;162.0;post_test_sensors_2
-0.0146484375;553.0;160.0;post_test_sensors_2
0.0029296875;492.0;162.0;post_test_sensors_2
-0.005859374999999999;530.0;157.0;post_test_sensors_2
-0.0205078125;507.0;161.0;post_test_sensors_2
0.1494140625;547.0;160.0;post_test_sensors_2
0.0;549.0;158.0;post_test_sensors_2
-0.0146484375;554.0;162.0;post_test_sensors_2
-0.017578125;504.0;157.0;post_test_sensors_2
-0.03222656249999998;525.0;161.0;post_test_sensors_2
-0.017578125;500.0;159.0;post_test_sensors_2
0.3369140625;500.0;157.0;post_test_sensors_2
-0.087890625;525.0;160.0;post_test_sensors_2
-0.0234375;496.0;157.0;post_test_sensors_2
0.0263671875;496.0;161.0;post_test_sensors_2
-0.017578125;525.0;157.0;post_test_sensors_2
-0.05859375;505.0;159.0;post_test_sensors_2
-0.0205078125;497.0;157.0;post_test_sensors_2
0.12890624999999994;451.0;157.0;post_test_sensors_2
-0.03515625;518.0;158.0;post_test_sensors_2
-1.0781249999999998;518.0;161.0;post_test_sensors_2
-0.0498046875;538.0;157.0;post_test_sensors_2
-0.0234375;507.0;162.0;post_test_sensors_2
-0.017578125;512.0;162.0;post_test_sensors_2
-0.03515625;444.0;157.0;post_test_sensors_2
0.0029296875;519.0;158.0;post_test_sensors_2
0.0439453125;525.0;160.0;post_test_sensors_2
-0.0205078125;513.0;162.0;post_test_sensors_2
0.0908203125;485.0;161.0;post_test_sensors_2
0.0263671875;490.0;157.0;post_test_sensors_2
-0.011718749999999998;504.0;161.0;post_test_sensors_2
-0.0146484375;504.0;161.0;post_test_sensors_2
-0.011718749999999998;508.0;162.0;post_test_sensors_2
0.33105468749999994;531.0;157.0;post_test_sensors_2
0.33984375;499.0;161.0;post_test_sensors_2
0.1171875;506.0;162.0;post_test_sensors_2
0.1787109375;502.0;162.0;post_test_sensors_2
0.375;528.0;157.0;post_test_sensors_2
-0.07910156249999999;517.0;161.0;post_test_sensors_2
0.0;504.0;162.0;post_test_sensors_2
-0.0263671875;512.0;161.0;post_test_sensors_2
0.10546875;493.0;161.0;post_test_sensors_2
-0.0234375;495.0;160.0;post_test_sensors_2
-0.0146484375;497.0;157.0;post_test_sensors_2
-0.029296875;513.0;160.0;post_test_sensors_2
0.33984375;479.0;161.0;post_test_sensors_2
0.3486328125;490.0;162.0;post_test_sensors_2
-0.0205078125;512.0;162.0;post_test_sensors_2
-0.0087890625;441.0;157.0;post_test_sensors_2
0.0205078125;500.0;161.0;post_test_sensors_2
-0.029296875;522.0;159.0;post_test_sensors_2
0.011718749999999998;472.0;157.0;post_test_sensors_2
0.04101562499999999;485.0;160.0;post_test_sensors_2
-0.0146484375;505.0;161.0;post_test_sensors_2
-0.0205078125;494.0;161.0;post_test_sensors_2
-0.0234375;499.0;161.0;post_test_sensors_2
0.2373046875000001;486.0;157.0;post_test_sensors_2
-0.0205078125;465.0;157.0;post_test_sensors_2
-0.0146484375;491.0;160.0;post_test_sensors_2
-0.04101562499999999;493.0;159.0;post_test_sensors_2
0.011718749999999998;501.0;161.0;post_test_sensors_2
-0.0234375;524.0;157.0;post_test_sensors_2
-0.0205078125;485.0;162.0;post_test_sensors_2
-0.029296875;486.0;159.0;post_test_sensors_2
-0.0087890625;485.0;161.0;post_test_sensors_2
-0.0263671875;497.0;162.0;post_test_sensors_2
0.1318359375;530.0;157.0;post_test_sensors_2
-0.029296875;505.0;162.0;post_test_sensors_2
-0.005859374999999999;502.0;161.0;post_test_sensors_2
0.2841796875;527.0;161.0;post_test_sensors_2
-0.005859374999999999;468.0;157.0;post_test_sensors_2
-0.03222656249999998;473.0;158.0;post_test_sensors_2
0.1142578125;495.0;159.0;post_test_sensors_2
0.2607421875;587.0;158.0;post_test_sensors_2
-0.03222656249999998;513.0;157.0;post_test_sensors_2
-0.029296875;515.0;161.0;post_test_sensors_2
-0.08203124999999999;502.0;161.0;post_test_sensors_2
0.0087890625;505.0;160.0;post_test_sensors_2
-0.0732421875;504.0;162.0;post_test_sensors_2
0.005859374999999999;510.0;161.0;post_test_sensors_2
0.0205078125;524.0;157.0;post_test_sensors_2
0.1904296875;512.0;162.0;post_test_sensors_2
0.0;528.0;162.0;post_test_sensors_2
0.0;523.0;161.0;post_test_sensors_2
-0.0205078125;524.0;162.0;post_test_sensors_2
0.298828125;509.0;157.0;post_test_sensors_2
0.16406249999999994;503.0;160.0;post_test_sensors_2
-0.0439453125;491.0;157.0;post_test_sensors_2
-0.0205078125;515.0;161.0;post_test_sensors_2
-0.0263671875;518.0;159.0;post_test_sensors_2
-0.029296875;498.0;161.0;post_test_sensors_2
-0.10546875;548.0;157.0;post_test_sensors_2
-0.3193359375;483.0;157.0;post_test_sensors_2
-0.193359375;521.0;162.0;post_test_sensors_2
-0.011718749999999998;484.0;160.0;post_test_sensors_2
-0.029296875;536.0;160.0;post_test_sensors_2
-0.0263671875;495.0;161.0;post_test_sensors_2
-0.011718749999999998;519.0;160.0;post_test_sensors_2
-0.011718749999999998;477.0;157.0;post_test_sensors_2
-0.06738281249999999;510.0;160.0;post_test_sensors_2
-0.04101562499999999;509.0;160.0;post_test_sensors_2
-0.06738281249999999;482.0;161.0;post_test_sensors_2
-0.0205078125;516.0;160.0;post_test_sensors_2
-0.011718749999999998;528.0;162.0;post_test_sensors_2
-0.0205078125;504.0;161.0;post_test_sensors_2
-0.0146484375;503.0;160.0;post_test_sensors_2
-0.029296875;548.0;157.0;post_test_sensors_2
-0.017578125;540.0;159.0;post_test_sensors_2
-0.011718749999999998;476.0;158.0;post_test_sensors_2
-0.0146484375;510.0;161.0;post_test_sensors_2
-0.029296875;516.0;160.0;post_test_sensors_2
-0.005859374999999999;479.0;161.0;post_test_sensors_2
-0.017578125;531.0;162.0;post_test_sensors_2
-0.0263671875;478.0;161.0;post_test_sensors_2
-0.005859374999999999;495.0;161.0;post_test_sensors_2
0.011718749999999998;515.0;160.0;post_test_sensors_2
-0.0908203125;504.0;157.0;post_test_sensors_2
-0.05859375;509.0;161.0;post_test_sensors_2
-0.005859374999999999;530.0;158.0;post_test_sensors_2
0.0029296875;502.0;161.0;post_test_sensors_2
-0.0087890625;482.0;159.0;post_test_sensors_2
0.12890624999999994;489.0;163.0;post_test_sensors_2
-0.03222656249999998;518.0;161.0;post_test_sensors_2
0.0029296875;507.0;161.0;post_test_sensors_2
-0.005859374999999999;467.0;157.0;post_test_sensors_2
-0.011718749999999998;510.0;161.0;post_test_sensors_2
-0.0703125;523.0;162.0;post_test_sensors_2
0.052734375;504.0;157.0;post_test_sensors_2
-0.0029296875;492.0;159.0;post_test_sensors_2
0.0029296875;510.0;157.0;post_test_sensors_2
-0.052734375;461.0;160.0;post_test_sensors_2
0.2431640625;502.0;159.0;post_test_sensors_2
-0.029296875;515.0;157.0;post_test_sensors_2
-0.15234375;515.0;162.0;post_test_sensors_2
0.25488281249999994;533.0;161.0;post_test_sensors_2
-0.0234375;507.0;162.0;post_test_sensors_2
-0.03515625;509.0;160.0;post_test_sensors_2
-0.005859374999999999;493.0;157.0;post_test_sensors_2
-0.0029296875;504.0;162.0;post_test_sensors_2
-0.6123046874999999;474.0;157.0;post_test_sensors_2
-0.0087890625;503.0;159.0;post_test_sensors_2
0.1376953125;541.0;158.0;post_test_sensors_2
0.0205078125;535.0;160.0;post_test_sensors_2
0.0029296875;515.0;161.0;post_test_sensors_2
-0.0205078125;514.0;161.0;post_test_sensors_2
-0.0234375;515.0;161.0;post_test_sensors_2
-0.005859374999999999;497.0;161.0;post_test_sensors_2
-0.011718749999999998;509.0;159.0;post_test_sensors_2
-0.03222656249999998;508.0;161.0;post_test_sensors_2
0.0;531.0;161.0;post_test_sensors_2
-0.052734375;504.0;162.0;post_test_sensors_2
0.1025390625;491.0;159.0;post_test_sensors_2
-0.04687499999999999;519.0;161.0;post_test_sensors_2
-0.029296875;517.0;157.0;post_test_sensors_2
-0.1171875;535.0;161.0;post_test_sensors_2
-0.0234375;512.0;161.0;post_test_sensors_2
-0.052734375;513.0;161.0;post_test_sensors_2
-0.005859374999999999;491.0;161.0;post_test_sensors_2
-0.011718749999999998;510.0;159.0;post_test_sensors_2
-0.03222656249999998;459.0;162.0;post_test_sensors_2
-0.0849609375;502.0;161.0;post_test_sensors_2
-0.0234375;499.0;161.0;post_test_sensors_2
-0.0732421875;512.0;162.0;post_test_sensors_2
-0.0205078125;501.0;157.0;post_test_sensors_2
-0.0263671875;532.0;162.0;post_test_sensors_2
-0.0615234375;495.0;161.0;post_test_sensors_2
-0.0205078125;508.0;161.0;post_test_sensors_2
-0.005859374999999999;510.0;162.0;post_test_sensors_2
-0.011718749999999998;492.0;157.0;post_test_sensors_2
0.005859374999999999;510.0;158.0;post_test_sensors_2
-0.05859375;494.0;161.0;post_test_sensors_2
-0.017578125;493.0;157.0;post_test_sensors_2
-0.03222656249999998;505.0;157.0;post_test_sensors_2
-0.0234375;502.0;162.0;post_test_sensors_2
0.1435546875;543.0;157.0;post_test_sensors_2
0.16406249999999994;502.0;159.0;post_test_sensors_2
-0.011718749999999998;509.0;162.0;post_test_sensors_2
-0.011718749999999998;519.0;160.0;post_test_sensors_2
-0.0087890625;495.0;161.0;post_test_sensors_2
-0.0205078125;503.0;161.0;post_test_sensors_2
0.017578125;487.0;161.0;post_test_sensors_2
0.29589843749999994;492.0;157.0;post_test_sensors_2
-0.0234375;505.0;161.0;post_test_sensors_2
-0.07910156249999999;523.0;162.0;post_test_sensors_2
-0.0263671875;497.0;161.0;post_test_sensors_2
-0.03222656249999998;502.0;159.0;post_test_sensors_2
-0.0908203125;497.0;160.0;post_test_sensors_2
-0.0087890625;514.0;162.0;post_test_sensors_2
-0.0263671875;484.0;162.0;post_test_sensors_2
0.13476562499999994;510.0;161.0;post_test_sensors_2
-0.0146484375;509.0;162.0;post_test_sensors_2
0.1494140625;495.0;161.0;post_test_sensors_2
-0.0439453125;502.0;161.0;post_test_sensors_2
0.0205078125;506.0;160.0;post_test_sensors_2
-0.0263671875;506.0;162.0;post_test_sensors_2
-0.0234375;513.0;159.0;post_test_sensors_2
0.0263671875;502.0;159.0;post_test_sensors_2
-0.029296875;494.0;162.0;post_test_sensors_2
